id,parent,text
38069000,,"Resin acids, derivatives of resin acids and rosin, rosin spirit and rosin oils, run gums, nesoi"
38089110,,"Fly ribbons (ribbon fly catchers), put up in packings for retail sale"
38089125,,"Insecticides containing any aromatic or modified aromatic insecticide, nesoi"
38089224,,Maneb; zinab; mancozeb; and metiram
38089410,,"Disinfectants, containing any aromatic or modified aromatic disinfectant"
38089995,,"Rodenticides, nesoi"
38091000,,"Finishing agents, dye carriers and like products, nesoi, with a basis of amylaceous substances"
38099100,,"Finishing agents, dye carriers and like products, nesoi, used in the textile or like industries"
38101000,,"Pickling preparations for metal surfaces; soldering, brazing or welding powders and pastes consisting of metal and other materials"
38109010,,"Preparations used for soldering or cores or coatings for welding electrodes or rods, 5% or more by weight aromatic (or mod.) substance(s)"
38111900,,Antiknock preparations based on other than lead compounds
38112100,,Additives for lubricating oils containing petroleum oils or oils obtained from bituminous minerals
38112900,,"Additives for lubricating oils, nesoi"
38119000,,"Prepared additives for mineral oils (incl. gasoline) or other liquids used for the same purposes as mineral oils, nesoi"
38123990,,"Antioxiding prep & oth compound stabilizers for rubber or plastics, nesoi"
38151100,,Supported catalysts with nickel or nickel compounds as the active substance
38151200,,Supported catalysts with precious metal or precious metal compounds as the active substance
38151900,,Supported catalysts other than with nickel or precious metal or their compounds as the active substance
38160000,,"Refractory cements, mortars, concretes and similar compositions, other than products of heading 3801"
38180000,,"Chemical elements doped for use in electronics, in the form of discs, wafers etc., chemical compounds doped for electronic use"
38190000,,"Hydraulic brake fluids and transmission fluids cont. less than 70% by weight of petroleum oils, or bituminous mineral oils"
38200000,,Antifreezing preparations and prepared de-icing fluids
38210000,,Prepared culture media for development of microorganisms
38220010,,"Composite diagnostic or laboratory reagents, other than those of heading 3002 or 3006, containing antigens or antisera"
38231100,,Stearic acid
38241000,,Prepared binders for foundry molds or cores
38243000,,Nonagglomerated metal carbides mixed together or with metallic binders
38245000,,Non-refractory mortars and concretes
38247800,,Containing PFCs or HFCs but not CFCs or HCFCs
38249992,,"Chemical products and preparations and residual products of the chemical or allied industries, nesoi"
39011010,,"Polyethylene having a specific gravity of less than 0.94 and having a relative viscosity of 1.44 or more, in primary forms"
39011050,,"Polyethylene having a specific gravity of less than 0.94, in primary forms, nesoi"
39012010,,"Polyethylene having a specific gravity of 0.94 or more and having a relative viscosity of 1.44 or more, in primary forms"
39013020,,"Ethylene copolymer: Vinyl acetate-vinyl chloride-ethylene terpoly w/ < 50% deriv of vinyl acetate, exc polymer aromatic/mod arom monomers"
39019090,,"Polymers of ethylene, nesoi, in primary forms, other than elastomeric"
39021000,,"Polypropylene, in primary forms"
39023000,,"Propylene copolymers, in primary forms"
39029000,,"Polymers of propylene or of other olefins, nesoi, in primary forms"
39031100,,"Polystyrene, expandable, in primary forms"
39031900,,"Polystyrene, other than expandable, in primary forms"
39033000,,"Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms"
39041000,,"Polyvinyl chloride, not mixed with any other substances, in primary forms"
39042100,,"Polyvinyl chloride, mixed with other substances, nonplasticized, in primary forms"
39042200,,"Polyvinyl chloride, mixed with other substances, plasticized, in primary forms"
39043020,,"Vinyl chloride copolymer: Vinyl acetate-vinyl chloride-ethylene terpoly w/< 50% deriv vinyl acetate, exc polymer aromatic/mod arom monomers"
39046100,,"Polytetrafluoroethylene (PTFE), in primary forms"
39051200,,"Polyvinyl acetate, in aqueous dispersion"
39052100,,"Vinyl acetate copolymers, in aqueous dispersion"
39053000,,"Polyvinyl alcohols, whether or not containing unhydrolyzed acetate groups, in primary forms"
39059110,,"Copolymers of vinyl esters or other vinyls, in primary forms, containing by weight 50% or more of derivatives of vinyl acetate"
39061000,,"Polymethyl methacrylate, in primary forms"
39069010,,"Acrylic polymers (except PMMA) in primary forms, elastomeric"
39069050,,"Acrylic polymers (except plastics or elastomers), in primary forms, nesoi"
39071000,,Polyacetals in primary forms
39072000,,"Polyethers, other than polyacetals, in primary forms"
39073000,,Epoxide resins in primary forms
39074000,,Polycarbonates in primary forms
39075000,,Alkyd resins in primary forms
39079150,,"Unsaturated polyesters, other than allyl resins in primary forms"
39081000,,"Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12 in primary form"
39091000,,Urea resins; thiourea resins
39092000,,Melamine resins
39094000,,Phenolic resins
39095010,,"Polyurethanes, elastomeric, in primary forms"
39095020,,"Polyurethanes: cements, in primary forms"
39100000,,Silicones in primary forms
39111000,,"Petroleum resins, coumarone, indene, or coumarone-indene resins and polyterpenes, in primary forms"
39123100,,Carboxymethylcellulose and its salts
39123900,,"Cellulose ethers, other than carboxymethylcellulose and its salts, in primary forms"
39129000,,"Cellulose and its chemical derivatives nesoi, in primary forms"
39140020,,Cross-linked polyvinylbenzyltrimethylammonium chloride (Cholestyramine resin USP)
39151000,,"Waste, parings and scraps, of polymers of ethylene"
39159000,,"Waste, parings and scrap, of plastics, nesoi"
39161000,,"Monofilament with cross-section dimension over 1 mm, rods, sticks, profile shapes, at most surface-worked, of polymers of ethylene"
39162000,,"Monofilament with cross-section dimension over 1 mm, rods, sticks, profile shapes, at most surface-worked, of polymers of vinyl chloride"
39169010,,"Monofilament with cross-section dimension over 1 mm, rods, sticks, profile shapes, at most surface-worked, of acrylic polymers"
39169050,,"Rods, sticks and profile shapes, at most surface-worked, of plastics, nesoi"
39171010,,Artificial guts (sausage casings) of cellulosic plastics materials
39171090,,"Artificial guts (sausage casings) of hardened protein, nesoi"
39172900,,"Tubes, pipes and hoses, rigid, of other plastics nesoi"
39173100,,"Flexible plastic tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa"
39173200,,"Tubes, pipes and hoses, of plastics, other than rigid, not reinforced or otherwise combined with other materials, without fittings"
39173300,,"Flexible plastic tubes, pipes and hoses, nesoi, with fittings, not reinforced or otherwise combined with other materials"
39173900,,"Flexible plastic tubes, pipes and hoses, nesoi"
39174000,,"Fittings of plastics, for plastic tubes, pipes and hoses, nesoi"
39181010,,Vinyl tile floor coverings
39191010,,"Self-adhesive plates, sheets, other flat shapes, of plastics, in rolls n/o 20 cm wide, light-reflecting surface produced by glass grains"
39191020,,"Self-adhesive plates, sheets, other flat shapes, of plastics, in rolls n/o 20 cm wide, not having a light-reflecting glass grain surface"
39199050,,"Self-adhesive plates, sheets, other flat shapes, of plastics, not having a light-reflecting surface produced by glass grains, nesoi"
39201000,,"Nonadhesive plates, sheets, film, foil and strip, noncellular, not reinforced or combined with other materials, of polymers of ethylene"
39202000,,"Nonadhesive plates, sheets, film, foil and strip, noncellular, not reinforced or combined with other materials, of polymers of propylene"
39204310,,"Nonadhesive plates/sheets/film/foil/strip made imitation of patent leather, of vinyl chloride polymers, not less 6% plasticizers"
39204900,,"Nonadhesive plates, sheets, film, foil, strip, noncellular, not combined w/other materials, of polymers of vinyl chloride, < 6% plasticizers"
39205910,,"Nonadhesive plates, sheets, film, foil and strip, noncellular, not combined with other materials, of acrylic polymers, flexible, nesoi"
39206100,,"Nonadhesive plates, sheets, film, foil and strip, noncellular, not combined with other materials, of polycarbonates"
39206200,,"Nonadhesive plates, sheets, film, foil and strip, noncellular, not combined with other materials, of polyethylene terephthalate"
39206900,,"Nonadhesive plates, sheets, film, foil and strip, noncellular, not combined with other materials, of polyesters, nesoi"
39207100,,"Nonadhesive plates, sheets, film, foil and strip, noncellular, not combined with other materials, of regenerated cellulose"
39207910,,"Nonadhesive films, strips, sheets, noncellular, not combined with other materials, of other cellulose derivatives nesoi, n/o 0.076 mm thick"
39207950,,"Nonadhesive plates, sheets, film, foil and strip, noncellular, not combined with other materials, of cellulose derivatives, nesoi"
39209100,,"Nonadhesive plates, sheets, film, foil and strip, noncellular, not combined with other materials, of polyvinyl butyral"
39209200,,"Nonadhesive plates, sheets, film, foil and strip, noncellular, not combined with other materials, of polyamides"
39209400,,"Nonadhesive plates, sheets, film, foil and strip, noncellular, not combined with other materials, of phenolic resins"
39209910,,"Nonadhesive film, noncellular, not combined with other materials, of plastics nesoi, flexible, over 0.152mm thick, not in rolls"
39209920,,"Nonadhesive film, strips and sheets, noncellular, not combined with other materials, of plastics nesoi, flexible"
39209950,,"Nonadhesive plates, sheets, film, foil and strip, noncellular, not combined with other materials, of plastics, nesoi"
39211100,,"Nonadhesive plates, sheets, film, foil and strip, cellular, of polymers of styrene"
39211211,,"Nonadhesive plates, sheets, film, foil, strip, cellular, of polymers of vinyl chloride, with man-made textile fibers, over 70% plastics"
39211219,,"Nonadhesive plates, sheets, film, foil and strip, cellular, of polymers of vinyl chloride, combined with textile materials, nesoi"
39211311,,"Nonadhesive plates, sheets, film, foil and strip, cellular, of polyurethanes, with man-made textile fibers, over 70% plastics"
39211400,,"Nonadhesive plates, sheets, film, foil and strip, cellular, of regenerated cellulose"
39211900,,"Nonadhesive plates, sheets, film, foil and strip, cellular, of plastics nesoi"
39219011,,"Nonadhesive plates, sheets, film, foil, strip, of noncellular plastics combined with man-made fibers, n/o 1.492 kg/sq m, over 70% plastics"
39219019,,"Nonadhesive plates, sheets, film, foil and strip, of noncellular plastics combined with textile materials, nesoi, not over 1.492 kg/sq m"
39219029,,"Nonadhesive plates, sheets, film, foil and strip, of noncellular plastics combined with textile materials, nesoi, over 1.492 kg/sq m"
39219040,,"Nonadhesive plates, sheets, film, foil and strip, flexible, nesoi, of noncellular plastics"
39219050,,"Nonadhesive plates, sheets, film, foil and strip, nonflexible, nesoi, of noncellular plastics"
39221000,,"Baths, shower baths and washbasins, of plastics"
39222000,,"Lavatory seats and covers, of plastics"
39229000,,"Bidets, lavatory pans, flushing cisterns and similar sanitary ware nesoi, of plastics"
39231090,,"Other boxes, cases, crates and similar articles for the conveyance or packing of goods, of plastics"
39232100,,"Sacks and bags (including cones) for the conveyance or packing of goods, of polymers of ethylene"
39232900,,"Sacks and bags (including cones) for the conveyance or packing of goods, of plastics other than polymers of ethylene"
39233000,,"Carboys, bottles, flasks and similar articles for the conveyance or packing of goods, of plastics"
39234000,,"Spools, cops, bobbins and similar supports, of plastics"
39235000,,"Stoppers, lids, caps and other closures, of plastics"
39239000,,"Articles nesoi, for the conveyance or packing of goods, of plastics"
39241020,,"Plates, cups, saucers, soup bowls, cereal bowls, sugar bowls, creamers, gravy boats, serving dishes and platters, of plastics"
39241040,,"Tableware and kitchenware articles, nesoi, of plastics"
39249010,,"Curtains and drapes, incl. panels and valances, napkins, table covers, mats, scarves, runners, doilies, and like furnishings, of plastics"
39249056,,"Household articles and toilet articles, nesoi, of plastics"
39251000,,"Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 liters, of plastics"
39252000,,"Doors, windows, and their frames and thresholds for doors, of plastics"
39259000,,"Builders' ware of plastics, nesoi"
39261000,,"Office or school supplies, of plastics"
39262010,,"Gloves, seamless, of plastics"
39262020,,"Baseball and softball gloves and mitts, of plastics"
39262040,,"Gloves, nesoi, of plastics"
39262090,,"Articles of apparel & clothing accessories, of plastic, nesoi"
39264000,,"Statuettes and other ornamental articles, of plastics"
39269010,,"Buckets and pails, of plastics , nesoi"
39269021,,"Specified sanitary, invalid and nursing products, and fittings therefor, of plastics"
39269025,,"Handles and knobs, not used as fittings for furniture, coachwork or the like, of plastics"
39269030,,"Parts for yachts or pleasure boats of heading 8903 and watercraft not used with motors or sails, of plastics"
39269035,,"Beads, bugles and spangles, not strung or set; articles thereof, nesoi, of plastics"
39269045,,"Gaskets, washers and other seals, of plastics"
39269050,,"Frames or mounts for photographic slides, of plastics"
39269057,,"Belting and belts (except V-belts) for machinery, of plastics, containing predominately man-made fibers"
39269059,,"Belting and belts (except V-belts) for machinery, of plastics, containing textile fibers nesoi"
39269060,,"Belting and belts (except V-belts) for machinery, of plastics, not containing textile fibers"
39269065,,"Clothespins, spring type, of plastics"
39269070,,"Clothespins, other than spring type, of plastics"
39269087,,"Flexible document binders with tabs, rolled or flat, of plastics"
39269099,,"Other articles of plastic, nesoi"
40011000,,"Natural rubber latex, whether or not prevulcanized"
40012200,,"Technically specified natural rubber (TSNR), in primary forms"
40021900,,"Styrene-butadiene rubber (SBR), carboxylated styrene-butadiene rubber (XSBR), except latex, in primary forms or in plates, sheets or strip"
40022000,,"Butadiene rubber (BR), in primary forms or in plates, sheets or strip"
40023900,,"Halo-isobutene-isoprene rubber (CIIR or BIIR), in primary forms or in plates, sheets or strip"
40026000,,"Isoprene rubber (IR), in primary forms or in plates, sheets or strip"
40027000,,"Ethylene-propylene-nonconjugated diene rubber (EPDM), in primary forms or in plates, sheets or strip"
40030000,,"Reclaimed rubber in primary forms or in plates, sheets or strip"
40040000,,"Waste, parings and scrap of rubber (other than hard rubber) and powders and granules obtained therefrom"
40051000,,"Rubber, unvulcanized, compounded with carbon black or silica, in primary forms or in plates, sheets or strip"
40059100,,"Compounded rubber, unvulcanized, in plates, sheets and strip"
40059900,,"Compounded rubber, unvulcanized, in primary forms, nesoi"
40070000,,Vulcanized rubber thread and cord
40082100,,"Plates, sheets and strip of vulcanized, noncellular rubber, other than hard rubber"
40091100,,"Tubes, pipes and hoses of vulcanized rubber other than hard rubber, not reinforced or combined w/other materials, without fittings"
40091200,,"Tubes, pipes and hoses of vulcanized rubber other than hard rubber, not reinforced or combined w/other materials, with fittings"
40092100,,"Tubes, pipes and hoses of vulcanized rubber other than hard rubber, reinforced or combined only with metal, without fittings"
40092200,,"Tubes, pipes and hoses of vulcanized rubber other than hard rubber, reinforced or combined only with metal, with fittings"
40093100,,"Tubes, pipes and hoses of vulcanized rubber other than hard rubber, reinforced or combined only with textile materials, without fittings"
40093200,,"Tubes, pipes and hoses of vulcanized rubber other than hard rubber, reinforced or combined only with textile materials, with fittings"
40094100,,"Tubes, pipes and hoses of vulcanized rubber other than hard rubber, reinforced or combined with other materials nesoi, without fittings"
40094200,,"Tubes, pipes and hoses of vulcanized rubber other than hard rubber,  reinforced or combined with other materials nesoi, with fittings"
40101290,,"Conveyor belts or belting of vulcanized rubber reinforced only with textile materials, nesoi"
40111010,,"New pneumatic radial tires, of rubber, of a kind used on motor cars (including station wagons and racing cars)"
40112010,,"New pneumatic radial tires, of rubber, of a kind used on buses or trucks"
40112050,,"New pneumatic tires excluding radials, of rubber, of a kind used on buses or trucks"
40114000,,"New pneumatic tires, of rubber, of a kind used on motorcycles"
40115000,,"New pneumatic tires, of rubber, of a kind used on bicycles"
40117000,,New pneumatic tires of a kind used on agricultural or forestry vehicles and machines
40121300,,"Retreaded pneumatic tires, of rubber, of a kind used on aircraft"
40122010,,"Used pneumatic tires of rubber, for aircraft"
40122015,,"Used pneumatic tires of rubber, designed for certain agricultural or horticultural machinery,for on-highway trasnport of passengers or goods"
40122060,,"Used pneumatic tires, of rubber, for vehicles for on-highway transport of passengers or goods nesoi, or vehicles of heading 8705"
40129010,,Solid or cushion tires of rubber
40131000,,"Inner tubes of rubber, of a kind used on motor cars (including station wagons and racing cars), buses or trucks"
40139010,,Inner tubes of rubber designed for tires used on certain agricultural or horticultural machinery
40151101,,Surgical gloves of vulcanized rubber other than hard rubber
40151905,,Medical gloves of vulcanized rubber other than hard rubber
40151910,,"Seamless gloves of vulcanized rubber other than hard rubber, other than surgical or medical gloves"
40159000,,"Articles of apparel and clothing accessories, excluding gloves, of vulcanized rubber other than hard rubber"
40161000,,Articles of vulcanized cellular rubber other than hard rubber
40169100,,"Floor covering and mats, of noncellular vulcanized rubber other than hard rubber"
40169200,,"Erasers, of noncellular vulcanized rubber other than hard rubber"
40169310,,"Gaskets, washers and other seals, of noncellular vulcanized rubber other than hard rubber , for use in automotive goods in C87"
40169350,,"Gaskets, washers and other seals, of noncellular vulcanized rubber other than hard rubber, not for use in automotive goods in C87"
40169500,,"Inflatable articles nesoi, of noncellular vulcanized rubber other than hard rubber"
40169910,,"Handles and knobs, of noncellular vulcanized rubber other than hard rubber"
40169915,,"Caps, lids, seals, stoppers and other closures, of noncellular vulcanized rubber other than hard rubber"
40169935,,"Articles made of noncellular vulcanized natural rubber, not used as vibration control goods in vehicles of 8701 through 8705 nesoi"
40169955,,"Articles nesoi, of noncellular vulcanized synthetic rubber other than hard rubber, used as vibration control goods in veh 8701/8705"
40169960,,Articles of noncellular vulcanized synthetic rubber other than hard rubber
40170000,,"Hard rubber (for example, ebonite) in all forms, including waste and scrap; articles of hard rubber"
41041930,,"Buffalo hides and skins nesoi, w/o hair on, unit surface area ov 2.6 m2, tanned but not further prepared, in the wet state"
41044130,,"Crust full grain unsplit or grain split buffalo hides and skins, surface area over 2.6 m2, without hair on, tanned but not further prepared"
41044140,,"Crust full grain unsplit/grain split bovine (ex. buffalo) nesoi/equine hides/skins upper/sole leather, w/o hair, tanned not further prepared"
41071110,,"Full grain unsplit whole bovine upper or lining leather, w/o hair on, surface n/o 2.6 m2, prepared after tanning or crusting, not head 4114"
41071220,,"Grain split whole bovine skin leather (not upper or lining), w/o hair, not fancy, n/o 2.6 sq m, prepared after tanning or crusting, not 4114"
41071920,,"Whole bovine skin leather (not upper or lining) nesoi, w/o hair on, not fancy,  n/or 2.6 sq m, prepared after tanning or crusting, not 4114"
41141000,,Chamois (including combination chamois) leather
41151000,,"Composition leather with a basis of leather or leather fiber, in slabs, sheets or strip, whether or not in rolls"
42021100,,"Trunks, suitcases, vanity & all other cases, occupational luggage & like containers, surface of leather, composition or patent leather"
42021100,,"Trunks, suitcases, vanity & all other cases, occupational luggage & like containers, surface of leather, composition or patent leather"
42021900,,"Trunks, suitcases, vanity cases, attache cases, occupational luggage & like containers surface of vulcanized fiber or paperboard nesi"
42022190,,"Handbags, with or without shoulder strap or without handle, with outer surface of leather, composition or patent leather, nesi, over $20 ea."
42022190,,"Handbags, with or without shoulder strap or without handle, with outer surface of leather, composition or patent leather, nesi, over $20 ea."
42022240,,"Handbags with or without shoulder strap or without handle, with outer surface of textile materials, wholly or in part of braid, nesi"
42022910,,"Handbags w. or w/o shld. strap or w/o handle of mat. (o/t leather, shtng. of plas., tex. mat., vul. fib. or paperbd.), paper cov., of plas."
42022990,,"Handbags with or without shoulder straps or without handle, with outer surface of vulcanized fiber or of paperboard, not covered with paper"
42023160,,"Articles of a kind normally carried in the pocket or handbag, with outer surface of leather, composition or patent leather, nesi"
42023160,,"Articles of a kind normally carried in the pocket or handbag, with outer surface of leather, composition or patent leather, nesi"
42023210,,"Articles of a kind normally carried in the pocket or handbag, with outer surface of reinforced or laminated plastics"
42023990,,"Articles of a kind normally carried in the pocket or handbag, with outer surface of vulcanized fiber or of paperboard"
42029110,,"Golf bags, with outer surface of leather or composition leather"
42029190,,"Cases, bags and containers nesi, other than golf bags, with outer surface of leather, of composition leather"
42029190,,"Cases, bags and containers nesi, other than golf bags, with outer surface of leather, of composition leather"
42029210,,Insulated food or beverage bags with outer surface of sheeting of plastic
42029220,,"Travel, sports and similar bags with outer surface of vegetable fibers, excl. cotton, not of pile construction"
42029220,,"Travel, sports and similar bags with outer surface of vegetable fibers, excl. cotton, not of pile construction"
42029250,,"Musical instrument cases, with outer surface of plastic sheeting or of textile materials"
42029260,,"Bags, cases and similar containers, nesi, with outer surface of cotton"
42029291,,"Bags, cases and similar containers with outer surface of textile materials, of MMF except jewelry boxes"
42029291,,"Bags, cases and similar containers with outer surface of textile materials, of MMF except jewelry boxes"
42031020,,"Articles of apparel, of reptile leather"
42031040,,"Articles of apparel, of leather or of composition leather, nesi"
42032920,,"Gloves, mittens and mitts of leather or composition leather, nesi, not seamed"
42033000,,"Belts and bandoliers with or without buckles, of leather or of composition leather"
43023000,,"Whole furskins and pieces or cuttings thereof, tanned and dressed, assembled"
44012200,,Nonconiferous wood in chips or particles
44013100,,"Sawdust and wood waste and scrap,  pellets"
44029000,,"Wood charcoal (including shell or nut charcoal), whether or not agglomerated, other than of bamboo"
44031000,,"Wood in the rough whether or not stripped of bark or sapwood, or roughly squared, treated with paint, stain, creosote or other preservatives"
44032000,,"Coniferous wood in the rough, whether or not stripped of bark or sapwood or roughly squared, not treated with preservatives"
44034901,,"Wood in the rough/roughly squared, of other tropical wood, not treated with paint/stain/creosote/other preserv"
44041000,,"Coniferous wood, roughly shaped into poles, pickets, stakes, sticks and other forms, to be finished into specific articles or products"
44050000,,Wood wool (excelsior); wood flour
44071001,,"Coniferous wood sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm"
44072100,,"Dark Red Meranti, Light Red Meranti and other specified tropical woods, sawn or chipped lengthwise, sliced or peeled, over 6 mm thick"
44072200,,"Okoume, Obeche, Sapelli and other specified tropical woods, sawn or chipped lengthwise, sliced or peeled, over 6 mm thick"
44072901,,"Tropical wood specified in chapter 44 subheading note 1, nesoi, sawn or chipped lengthwise, sliced or peeled, over 6 mm thick"
44079100,,"Oak wood, sawn or chipped lengthwise, sliced or peeled, over 6 mm thick"
44079200,,"Beech wood, sawn or chipped lengthwise, sliced or peeled, over 6 mm thick"
44079500,,"Ash wood sawn or chipped lengthwise, sliced or peeled, over 6 mm thick"
44079901,,"Nonconiferous woods, nesi, sawn or chipped lengthwise, sliced or peeled, over 6 mm thick"
44089001,,"Nontropical nonconiferous veneer sheets and sheets for plywood and other wood sawn/sliced/peeled, not over 6 mm thick"
44091010,,Coniferous wood siding continuously shaped along any of its edges or faces but not on its ends
44091040,,Standard wood moldings of pine (Pinus spp.) continuously shaped along any of its edges or faces but not on its ends
44091090,,"Coniferous wood, other than siding, flooring, moldings or dowel rod, continuously shaped along any of its edges or faces but not on its ends"
44092991,,"Other nonconiferous wood, whether or not continuously shaped along its edges or faces but not its ends"
44101100,,"Waferboard, including oriented strand board, of wood"
44101900,,"Particle board and similar board of wood, other than waferboard"
44111290,,"MDF, <= 5mm thick, not for construction,  nesoi"
44111390,,"MDF, >5mm but <= 9 mm thick, not for construction,  nesoi"
44111410,,"Fiberboard of a thickness exceeding 9 mm, not mechanically worked or surface covered"
44111420,,"Fiberboard of a thickness exceeding 9 mm, edgeworked continuously, laminated, for construction uses"
44111490,,"Fiberboard nesoi,of a thickness exceeding 9 mm"
44119330,,"Fiberboard, not MDF, of a density >0.5 but <=0.8 g/cm3, tongued, grooved or rabbetted continuously, for construction,  nesoi"
44123910,,"Plywood of wood sheets, n/o 6 mm thick each, with outer plies of coniferous wood, face ply of Parana pine, not or clear surface covered"
44129410,,"Plywood nesoi, at least one nonconiferous outer ply, not surface-covered beyond clear/transparent, face ply of birch"
44129451,,"Blockboard etc: veneered panels and similar laminated wood w/ at least one nonconiferous outer ply, nesoi"
44129910,,"Not blockboard: plywood at least 1 outer ply of nonconif wood, nesi, with a face ply of birch, not surface covered or clear/transparent"
44129990,,"Not blockboard: plywood, veneer panels and similar laminated wood, at least 1 nonconiferous outer ply, nesoi"
44130000,,"Densified wood, in blocks, plates, strips or profile shapes"
44140000,,"Wooden frames for paintings, photographs, mirrors or similar objects"
44151030,,"Packing boxes and cases of wood with solid sides, lids and bottoms"
44151090,,"Wood cases, boxes, crates, drums and similar packings nesi; cable-drums of wood"
44160090,,"Wooden vats, tubs and other coopers' products and parts thereof"
44181000,,"Wooden windows, French-windows and their frames"
44182080,,"Doors of wood, other than French doors"
44184000,,Wooden formwork (shuttering) for concrete constructional work
44185000,,Wooden shingles and shakes
44186000,,"Builders' joinery and carpentry of wood, Posts and Beams"
44201000,,Wooden statuettes and other wood ornaments
44211000,,Wooden clothes hangers
45011000,,"Natural cork, raw or simply prepared"
45031020,,"Corks and stoppers of natural cork, tapered and of a thickness (or length) greater than the maximum diameter, n/o 19 mm maximum diameter"
45049000,,"Agglomerated cork and articles of cork, nesoi"
46021980,,"Basketwork and other articles, neosi, of vegetables materials, nesoi"
46029000,,"Basketwork, wickerwork and other articles made directly from plaiting materials or from articles of heading 4601, nesi; loofah articles"
47020000,,"Chemical woodpulp, dissolving grades"
47031100,,"Chemical woodpulp, soda or sulfate, other than dissolving grades, of unbleached coniferous wood"
47042900,,"Chemical woodpulp, sulfite, other than dissolving grades, of semibleached or bleached nonconiferous wood"
47050000,,Semichemical woodpulp
47061000,,Cotton linters pulp
47062000,,Pulps of fibers derived from recovered (waste and scrap) paper or paperboard
47069100,,"Pulps of fibrous cellulosic material, other than cotton linters pulp, mechanical"
47071000,,Waste and scrap of unbleached kraft paper or paperboard or of corrugated paper or paperboard
47072000,,"Waste and scrap of other paper or paperboard, made mainly of bleached chemical pulp, not colored in the mass"
47073000,,"Waste and scrap of paper or paperboard made mainly of mechanical pulp (for example, newspapers, journals, and similar printed matter)"
47079000,,"Waste and scrap of paper or paperboard nesi, including unsorted waste and scrap"
48025450,,"Other basic paper to be sensitized use in photography, wt < 40g/m2, n/o 10% total fiber by mechanical/chem- process, in rolls/sheets nesoi"
48025610,,"Writing & cover paper, wt 40 g/m2-150 g/m2, n/o 10% by weight total fiber content by mechanical/chemi- process, in certain size sheets"
48025810,,"Writing/cover paper, >150 g/m2, n/o 10% by wt total fiber content by mechanical process/chemi-, in strip/roll ov 15 cm wide or certain sheet"
48026110,,"Writing & cover paper, over 10% by wt total fiber content consists of fiber obtained by mechanical/chemi- process, in rolls over 15 cm wide"
48026120,,"Drawing paper, over 10% by weight total fiber content consists of fiber obtained by mechanical/chemi- process, in rolls over 15 cm wide"
48026920,,"Drawing paper, of which over 10% by weight total fiber content consists of fiber obtained by mechanical process, in sheets nesoi"
48030040,,"Toilet, facial tissue, towel or napkin stock and paper for household/sanitary purposes, in rolls or sheets of specific measure"
48041100,,"Uncoated, unbleached kraftliner, in rolls or sheets"
48043940,,"Uncoated kraft wrapping paper, other than unbleached, in rolls or sheets, weighing 150 g/m2 or less"
48045200,,"Uncoated, bleached kraft paper & paperboard, over 225 g/m2, over 95% content of wood fibers obtained by chemical process, rolls or sheets"
48051100,,"Uncoated semichemical fluting paper, in rolls or sheets, not further worked than as specified in note 3 to chapter 48"
48053000,,Uncoated sulfite wrapping paper in rolls or sheets
48054000,,Uncoated filter paper and paperboard in rolls or sheets
48059110,,"Uncoated multi-ply paper & paperboard, bibulous & wrapping paper, weigh 150 g/m2 or less, in rolls/sheets, not further worked than in note 3"
48059190,,"Uncoated paper and paperboard nesoi, weigh ov 30 g/m2 but n/o 150 g/m2, in rolls or sheets, not further worked than in note 3 to chapter 48"
48059320,,"Uncoated pressboard weighing 225 g/m2 or more, in rolls or sheets, not further worked than as specified in note 3 to chapter 48"
48062000,,Greaseproof papers in rolls or sheets
48063000,,Tracing papers in rolls or sheets
48081000,,"Corrugated paper and paperboard, whether or not perforated, in rolls or sheets"
48092020,,Self-copy writing paper in rolls over 36 cm wide or rectangular sheets over 36 cm on side(s)
48101311,,"Basic paper be sensitized for photography, coated w/inorganic, n/o 150 g/m2, n/o 10% fiber by mechanical/chemi- process, rolls ov 15 cm wide"
48101320,,"Paper and paperboard for graphic use, coated w/inorganic, ov 150g/m2, n/o 10% fiber by mechanical/chemi- process, in rolls over 15 cm wide"
48103110,,"Nongraphic bleached coated kraft paper/paperboard, >95% wood fiber by chemical process, 150g/m2 or <, strip/roll ov 15 cm wide/certain sheet"
48103210,,"Nongraphic bleached coated kraft paper/paperboard, > 95% wood fiber by chemical process, >150g/m2, strip/roll ov 15 cm wide/certain sheets"
48114110,,"Self-adhesive paper & paperboard, in strips/rolls ov 15cm wide or rectangular sheets w/1 side ov 36cm & other side ov 15cm in unfolded"
48115140,,"Bleached paper and paperboard, coated/impregnated/covered w/plastics, wt > 150 g/m2, < 0.3 mm thick, in certain size strips/rolls/sheets"
48115160,,"Bleached paper and paperboard, coated/impregnated/covered w/plastics, wt > 150 g/m2, in rolls n/o 15 cm wide or rectangular sheets nesoi"
48119090,,"Paper, paperboard, cellulose wadding and webs of cellulose fibers, nesoi, in rolls n/o 15 cm wide or rectangular sheets nesoi"
48120000,,"Filter blocks, slabs and plates of paper pulp"
48131000,,Cigarette paper in the form of booklets or tubes
48132000,,Cigarette paper in rolls of a width not exceeding 5 cm
